Plate,Well,Characteristics [Organism 1],Term Source 1 REF,Term Source 1 Accession,Characteristics [Organism 2],Term Source 2 REF,Term Source 2 Accession,Characteristics [Cell Line],Term Source 3 REF,Term Source 3 Accession,Compound Name,Compound PubChem CID,Compound PubChem URL,Compound Concentration (microMolar),CAS,Compound SMILES,Experimental Condition [DMSO solvent],Control Type,Comment [Control Type Comments],Quality Control,Comment [Quality Control Comments],Channels
Za_BSF019088,A1,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_382835,A549,EFO,EFO_0001086,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,1762.5,67-68-5,CS(=O)C,0.01%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Za_BSF019088,J8,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_382835,A549,EFO,EFO_0001086,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,1762.5,67-68-5,CS(=O)C,0.01%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Za_BSF019088,J9,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_382835,A549,EFO,EFO_0001086,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,1762.5,67-68-5,CS(=O)C,0.01%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Za_BSF019088,K1,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_382835,A549,EFO,EFO_0001086,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,1762.5,67-68-5,CS(=O)C,0.01%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Za_BSF019088,K10,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_382835,A549,EFO,EFO_0001086,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,1762.5,67-68-5,CS(=O)C,0.01%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Za_BSF019088,K11,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_382835,A549,EFO,EFO_0001086,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,1762.5,67-68-5,CS(=O)C,0.01%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Za_BSF019088,K12,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_382835,A549,EFO,EFO_0001086,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,1762.5,67-68-5,CS(=O)C,0.01%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Za_BSF019088,K13,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_382835,A549,EFO,EFO_0001086,Bafilomycin A,5702538,https://pubchem.ncbi.nlm.nih.gov/compound/5702538,1.563,88899-55-2,C[C@@H]1C/C(=C/C=C/[C@@H]([C@H](OC(=O)/C(=C/C(=C/[C@H]([C@H]1O)C)/C)/OC)[C@@H](C)[C@H]([C@H](C)[C@]2(C[C@H]([C@@H]([C@H](O2)C(C)C)C)O)O)O)OC)/C ,,positive control,inhibits influenza virus replication,,,Hoechst:nuclei; GFP:infection
Za_BSF019088,K14,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_382835,A549,EFO,EFO_0001086,Bafilomycin A,5702538,https://pubchem.ncbi.nlm.nih.gov/compound/5702538,1.563,88899-55-2,C[C@@H]1C/C(=C/C=C/[C@@H]([C@H](OC(=O)/C(=C/C(=C/[C@H]([C@H]1O)C)/C)/OC)[C@@H](C)[C@H]([C@H](C)[C@]2(C[C@H]([C@@H]([C@H](O2)C(C)C)C)O)O)O)OC)/C ,,positive control,inhibits influenza virus replication,,,Hoechst:nuclei; GFP:infection
Za_BSF019088,K15,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_382835,A549,EFO,EFO_0001086,Bafilomycin A,5702538,https://pubchem.ncbi.nlm.nih.gov/compound/5702538,1.563,88899-55-2,C[C@@H]1C/C(=C/C=C/[C@@H]([C@H](OC(=O)/C(=C/C(=C/[C@H]([C@H]1O)C)/C)/OC)[C@@H](C)[C@H]([C@H](C)[C@]2(C[C@H]([C@@H]([C@H](O2)C(C)C)C)O)O)O)OC)/C ,,positive control,inhibits influenza virus replication,,,Hoechst:nuclei; GFP:infection
Za_BSF019088,K16,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_382835,A549,EFO,EFO_0001086,Bafilomycin A,5702538,https://pubchem.ncbi.nlm.nih.gov/compound/5702538,1.563,88899-55-2,C[C@@H]1C/C(=C/C=C/[C@@H]([C@H](OC(=O)/C(=C/C(=C/[C@H]([C@H]1O)C)/C)/OC)[C@@H](C)[C@H]([C@H](C)[C@]2(C[C@H]([C@@H]([C@H](O2)C(C)C)C)O)O)O)OC)/C ,,positive control,inhibits influenza virus replication,,,Hoechst:nuclei; GFP:infection
Za_BSF019088,K17,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_382835,A549,EFO,EFO_0001086,Bafilomycin A,5702538,https://pubchem.ncbi.nlm.nih.gov/compound/5702538,1.563,88899-55-2,C[C@@H]1C/C(=C/C=C/[C@@H]([C@H](OC(=O)/C(=C/C(=C/[C@H]([C@H]1O)C)/C)/OC)[C@@H](C)[C@H]([C@H](C)[C@]2(C[C@H]([C@@H]([C@H](O2)C(C)C)C)O)O)O)OC)/C ,,positive control,inhibits influenza virus replication,,,Hoechst:nuclei; GFP:infection
Za_BSF019088,K18,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_382835,A549,EFO,EFO_0001086,Bafilomycin A,5702538,https://pubchem.ncbi.nlm.nih.gov/compound/5702538,1.563,88899-55-2,C[C@@H]1C/C(=C/C=C/[C@@H]([C@H](OC(=O)/C(=C/C(=C/[C@H]([C@H]1O)C)/C)/OC)[C@@H](C)[C@H]([C@H](C)[C@]2(C[C@H]([C@@H]([C@H](O2)C(C)C)C)O)O)O)OC)/C ,,positive control,inhibits influenza virus replication,,,Hoechst:nuclei; GFP:infection
Za_BSF019088,K19,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_382835,A549,EFO,EFO_0001086,Bafilomycin A,5702538,https://pubchem.ncbi.nlm.nih.gov/compound/5702538,1.563,88899-55-2,C[C@@H]1C/C(=C/C=C/[C@@H]([C@H](OC(=O)/C(=C/C(=C/[C@H]([C@H]1O)C)/C)/OC)[C@@H](C)[C@H]([C@H](C)[C@]2(C[C@H]([C@@H]([C@H](O2)C(C)C)C)O)O)O)OC)/C ,,positive control,inhibits influenza virus replication,,,Hoechst:nuclei; GFP:infection
Za_BSF019088,K2,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_382835,A549,EFO,EFO_0001086,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,1762.5,67-68-5,CS(=O)C,0.01%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Za_BSF019088,K20,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_382835,A549,EFO,EFO_0001086,Bafilomycin A,5702538,https://pubchem.ncbi.nlm.nih.gov/compound/5702538,1.563,88899-55-2,C[C@@H]1C/C(=C/C=C/[C@@H]([C@H](OC(=O)/C(=C/C(=C/[C@H]([C@H]1O)C)/C)/OC)[C@@H](C)[C@H]([C@H](C)[C@]2(C[C@H]([C@@H]([C@H](O2)C(C)C)C)O)O)O)OC)/C ,,positive control,inhibits influenza virus replication,,,Hoechst:nuclei; GFP:infection
Za_BSF019088,K21,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_382835,A549,EFO,EFO_0001086,Bafilomycin A,5702538,https://pubchem.ncbi.nlm.nih.gov/compound/5702538,1.563,88899-55-2,C[C@@H]1C/C(=C/C=C/[C@@H]([C@H](OC(=O)/C(=C/C(=C/[C@H]([C@H]1O)C)/C)/OC)[C@@H](C)[C@H]([C@H](C)[C@]2(C[C@H]([C@@H]([C@H](O2)C(C)C)C)O)O)O)OC)/C ,,positive control,inhibits influenza virus replication,,,Hoechst:nuclei; GFP:infection
Za_BSF019088,K22,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_382835,A549,EFO,EFO_0001086,Bafilomycin A,5702538,https://pubchem.ncbi.nlm.nih.gov/compound/5702538,1.563,88899-55-2,C[C@@H]1C/C(=C/C=C/[C@@H]([C@H](OC(=O)/C(=C/C(=C/[C@H]([C@H]1O)C)/C)/OC)[C@@H](C)[C@H]([C@H](C)[C@]2(C[C@H]([C@@H]([C@H](O2)C(C)C)C)O)O)O)OC)/C ,,positive control,inhibits influenza virus replication,,,Hoechst:nuclei; GFP:infection
Za_BSF019088,K23,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_382835,A549,EFO,EFO_0001086,Bafilomycin A,5702538,https://pubchem.ncbi.nlm.nih.gov/compound/5702538,1.563,88899-55-2,C[C@@H]1C/C(=C/C=C/[C@@H]([C@H](OC(=O)/C(=C/C(=C/[C@H]([C@H]1O)C)/C)/OC)[C@@H](C)[C@H]([C@H](C)[C@]2(C[C@H]([C@@H]([C@H](O2)C(C)C)C)O)O)O)OC)/C ,,positive control,inhibits influenza virus replication,,,Hoechst:nuclei; GFP:infection
Za_BSF019088,K24,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_382835,A549,EFO,EFO_0001086,Bafilomycin A,5702538,https://pubchem.ncbi.nlm.nih.gov/compound/5702538,1.563,88899-55-2,C[C@@H]1C/C(=C/C=C/[C@@H]([C@H](OC(=O)/C(=C/C(=C/[C@H]([C@H]1O)C)/C)/OC)[C@@H](C)[C@H]([C@H](C)[C@]2(C[C@H]([C@@H]([C@H](O2)C(C)C)C)O)O)O)OC)/C ,,positive control,inhibits influenza virus replication,,,Hoechst:nuclei; GFP:infection
Za_BSF019088,K3,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_382835,A549,EFO,EFO_0001086,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,1762.5,67-68-5,CS(=O)C,0.01%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Za_BSF019088,K4,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_382835,A549,EFO,EFO_0001086,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,1762.5,67-68-5,CS(=O)C,0.01%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Za_BSF019088,K5,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_382835,A549,EFO,EFO_0001086,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,1762.5,67-68-5,CS(=O)C,0.01%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Za_BSF019088,K6,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_382835,A549,EFO,EFO_0001086,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,1762.5,67-68-5,CS(=O)C,0.01%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Za_BSF019088,K7,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_382835,A549,EFO,EFO_0001086,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,1762.5,67-68-5,CS(=O)C,0.01%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Za_BSF019088,K8,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_382835,A549,EFO,EFO_0001086,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,1762.5,67-68-5,CS(=O)C,0.01%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Za_BSF019088,K9,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_382835,A549,EFO,EFO_0001086,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,1762.5,67-68-5,CS(=O)C,0.01%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Za_BSF019088,L1,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_382835,A549,EFO,EFO_0001086,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,1762.5,67-68-5,CS(=O)C,0.01%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Za_BSF019088,L10,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_382835,A549,EFO,EFO_0001086,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,1762.5,67-68-5,CS(=O)C,0.01%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Za_BSF019088,L11,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_382835,A549,EFO,EFO_0001086,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,1762.5,67-68-5,CS(=O)C,0.01%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Za_BSF019088,L12,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_382835,A549,EFO,EFO_0001086,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,1762.5,67-68-5,CS(=O)C,0.01%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Za_BSF019088,L13,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_382835,A549,EFO,EFO_0001086,Bafilomycin A,5702538,https://pubchem.ncbi.nlm.nih.gov/compound/5702538,1.563,88899-55-2,C[C@@H]1C/C(=C/C=C/[C@@H]([C@H](OC(=O)/C(=C/C(=C/[C@H]([C@H]1O)C)/C)/OC)[C@@H](C)[C@H]([C@H](C)[C@]2(C[C@H]([C@@H]([C@H](O2)C(C)C)C)O)O)O)OC)/C ,,positive control,inhibits influenza virus replication,,,Hoechst:nuclei; GFP:infection
Za_BSF019088,L14,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_382835,A549,EFO,EFO_0001086,Bafilomycin A,5702538,https://pubchem.ncbi.nlm.nih.gov/compound/5702538,1.563,88899-55-2,C[C@@H]1C/C(=C/C=C/[C@@H]([C@H](OC(=O)/C(=C/C(=C/[C@H]([C@H]1O)C)/C)/OC)[C@@H](C)[C@H]([C@H](C)[C@]2(C[C@H]([C@@H]([C@H](O2)C(C)C)C)O)O)O)OC)/C ,,positive control,inhibits influenza virus replication,,,Hoechst:nuclei; GFP:infection
Za_BSF019088,L15,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_382835,A549,EFO,EFO_0001086,Bafilomycin A,5702538,https://pubchem.ncbi.nlm.nih.gov/compound/5702538,1.563,88899-55-2,C[C@@H]1C/C(=C/C=C/[C@@H]([C@H](OC(=O)/C(=C/C(=C/[C@H]([C@H]1O)C)/C)/OC)[C@@H](C)[C@H]([C@H](C)[C@]2(C[C@H]([C@@H]([C@H](O2)C(C)C)C)O)O)O)OC)/C ,,positive control,inhibits influenza virus replication,,,Hoechst:nuclei; GFP:infection
Za_BSF019088,L16,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_382835,A549,EFO,EFO_0001086,Bafilomycin A,5702538,https://pubchem.ncbi.nlm.nih.gov/compound/5702538,1.563,88899-55-2,C[C@@H]1C/C(=C/C=C/[C@@H]([C@H](OC(=O)/C(=C/C(=C/[C@H]([C@H]1O)C)/C)/OC)[C@@H](C)[C@H]([C@H](C)[C@]2(C[C@H]([C@@H]([C@H](O2)C(C)C)C)O)O)O)OC)/C ,,positive control,inhibits influenza virus replication,,,Hoechst:nuclei; GFP:infection
Za_BSF019088,L17,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_382835,A549,EFO,EFO_0001086,Bafilomycin A,5702538,https://pubchem.ncbi.nlm.nih.gov/compound/5702538,1.563,88899-55-2,C[C@@H]1C/C(=C/C=C/[C@@H]([C@H](OC(=O)/C(=C/C(=C/[C@H]([C@H]1O)C)/C)/OC)[C@@H](C)[C@H]([C@H](C)[C@]2(C[C@H]([C@@H]([C@H](O2)C(C)C)C)O)O)O)OC)/C ,,positive control,inhibits influenza virus replication,,,Hoechst:nuclei; GFP:infection
Za_BSF019088,L18,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_382835,A549,EFO,EFO_0001086,Bafilomycin A,5702538,https://pubchem.ncbi.nlm.nih.gov/compound/5702538,1.563,88899-55-2,C[C@@H]1C/C(=C/C=C/[C@@H]([C@H](OC(=O)/C(=C/C(=C/[C@H]([C@H]1O)C)/C)/OC)[C@@H](C)[C@H]([C@H](C)[C@]2(C[C@H]([C@@H]([C@H](O2)C(C)C)C)O)O)O)OC)/C ,,positive control,inhibits influenza virus replication,,,Hoechst:nuclei; GFP:infection
Za_BSF019088,L19,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_382835,A549,EFO,EFO_0001086,Bafilomycin A,5702538,https://pubchem.ncbi.nlm.nih.gov/compound/5702538,1.563,88899-55-2,C[C@@H]1C/C(=C/C=C/[C@@H]([C@H](OC(=O)/C(=C/C(=C/[C@H]([C@H]1O)C)/C)/OC)[C@@H](C)[C@H]([C@H](C)[C@]2(C[C@H]([C@@H]([C@H](O2)C(C)C)C)O)O)O)OC)/C ,,positive control,inhibits influenza virus replication,,,Hoechst:nuclei; GFP:infection
Za_BSF019088,L2,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_382835,A549,EFO,EFO_0001086,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,1762.5,67-68-5,CS(=O)C,0.01%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Za_BSF019088,L20,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_382835,A549,EFO,EFO_0001086,Bafilomycin A,5702538,https://pubchem.ncbi.nlm.nih.gov/compound/5702538,1.563,88899-55-2,C[C@@H]1C/C(=C/C=C/[C@@H]([C@H](OC(=O)/C(=C/C(=C/[C@H]([C@H]1O)C)/C)/OC)[C@@H](C)[C@H]([C@H](C)[C@]2(C[C@H]([C@@H]([C@H](O2)C(C)C)C)O)O)O)OC)/C ,,positive control,inhibits influenza virus replication,,,Hoechst:nuclei; GFP:infection
Za_BSF019088,L21,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_382835,A549,EFO,EFO_0001086,Bafilomycin A,5702538,https://pubchem.ncbi.nlm.nih.gov/compound/5702538,1.563,88899-55-2,C[C@@H]1C/C(=C/C=C/[C@@H]([C@H](OC(=O)/C(=C/C(=C/[C@H]([C@H]1O)C)/C)/OC)[C@@H](C)[C@H]([C@H](C)[C@]2(C[C@H]([C@@H]([C@H](O2)C(C)C)C)O)O)O)OC)/C ,,positive control,inhibits influenza virus replication,,,Hoechst:nuclei; GFP:infection
Za_BSF019088,L22,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_382835,A549,EFO,EFO_0001086,Bafilomycin A,5702538,https://pubchem.ncbi.nlm.nih.gov/compound/5702538,1.563,88899-55-2,C[C@@H]1C/C(=C/C=C/[C@@H]([C@H](OC(=O)/C(=C/C(=C/[C@H]([C@H]1O)C)/C)/OC)[C@@H](C)[C@H]([C@H](C)[C@]2(C[C@H]([C@@H]([C@H](O2)C(C)C)C)O)O)O)OC)/C ,,positive control,inhibits influenza virus replication,,,Hoechst:nuclei; GFP:infection
Za_BSF019088,L23,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_382835,A549,EFO,EFO_0001086,Bafilomycin A,5702538,https://pubchem.ncbi.nlm.nih.gov/compound/5702538,1.563,88899-55-2,C[C@@H]1C/C(=C/C=C/[C@@H]([C@H](OC(=O)/C(=C/C(=C/[C@H]([C@H]1O)C)/C)/OC)[C@@H](C)[C@H]([C@H](C)[C@]2(C[C@H]([C@@H]([C@H](O2)C(C)C)C)O)O)O)OC)/C ,,positive control,inhibits influenza virus replication,,,Hoechst:nuclei; GFP:infection
Za_BSF019088,L24,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_382835,A549,EFO,EFO_0001086,Bafilomycin A,5702538,https://pubchem.ncbi.nlm.nih.gov/compound/5702538,1.563,88899-55-2,C[C@@H]1C/C(=C/C=C/[C@@H]([C@H](OC(=O)/C(=C/C(=C/[C@H]([C@H]1O)C)/C)/OC)[C@@H](C)[C@H]([C@H](C)[C@]2(C[C@H]([C@@H]([C@H](O2)C(C)C)C)O)O)O)OC)/C ,,positive control,inhibits influenza virus replication,,,Hoechst:nuclei; GFP:infection
Za_BSF019088,L3,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_382835,A549,EFO,EFO_0001086,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,1762.5,67-68-5,CS(=O)C,0.01%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Za_BSF019088,L4,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_382835,A549,EFO,EFO_0001086,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,1762.5,67-68-5,CS(=O)C,0.01%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Za_BSF019088,L5,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_382835,A549,EFO,EFO_0001086,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,1762.5,67-68-5,CS(=O)C,0.01%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Za_BSF019088,L6,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_382835,A549,EFO,EFO_0001086,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,1762.5,67-68-5,CS(=O)C,0.01%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Za_BSF019088,L7,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_382835,A549,EFO,EFO_0001086,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,1762.5,67-68-5,CS(=O)C,0.01%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Za_BSF019088,L8,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_382835,A549,EFO,EFO_0001086,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,1762.5,67-68-5,CS(=O)C,0.01%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Za_BSF019088,L9,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_382835,A549,EFO,EFO_0001086,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,1762.5,67-68-5,CS(=O)C,0.01%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Za_BSF019088,M1,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_382835,A549,EFO,EFO_0001086,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,1762.5,67-68-5,CS(=O)C,0.01%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Za_BSF019088,M10,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_382835,A549,EFO,EFO_0001086,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,1762.5,67-68-5,CS(=O)C,0.01%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Za_BSF019088,M11,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_382835,A549,EFO,EFO_0001086,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,1762.5,67-68-5,CS(=O)C,0.01%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Za_BSF019088,M12,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_382835,A549,EFO,EFO_0001086,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,1762.5,67-68-5,CS(=O)C,0.01%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Za_BSF019088,M13,Homo sapiens,NCBITaxon,NCBITaxon_9606,Influenza A virus,NCBITaxon,NCBITaxon_382835,A549,EFO,EFO_0001086,Bafilomycin A,5702538,https://pubchem.ncbi.nlm.nih.gov/compound/5702538,1.563,88899-55-2,C[C@@H]1C/C(=C/C=C/[C@@H]([C@H](OC(=O)/C(=C/C(=C/[C@H]([C@H]1O)C)/C)/OC)[C@@H](C)[C@H]([C@H](C)[C@]2(C[C@H]([C@@H]([C@H](O2)C(C)C)C)O)O)O)OC)/C ,,positive control,inhibits influenza virus replication,,,Hoechst:nuclei; GFP:infection
